commid_id,commit_message,critical_class_name_list,issue_id
7e1adb4976470b48a361ec6dcca7cbbcdb86d85f,"Backport CASSANDRA-6747

patch by yukim; reviewed by krummas for CASSANDRA-7560",['MessagingService.java'],CASSANDRA-6747
b40cb0507ccf229e0f5017f865771a1540d38199,"Remove ability to change num_tokens once set.

Patch by brandonwilliams, reviewed by thobbs for CASSANDRA-7649",['StorageService.java'],CASSANDRA-764
0947fb8a91ddbf9785a675bafaac51c02dd1f27e,"Filter cached results correctly.

Patch by marcuse, reviewed aleksey for CASSANDRA-7636",['ColumnFamilyStore.java'],CASSANDRA-763
60eab4e45e18d6b08350187acf56deed9654fda7,"Fix truncate to always call flush on table

Patch by Jeremiah Jordan; reviewed by tjake for (CASSANDRA-7511)","['DatabaseDescriptor.java', 'ColumnFamilyStore.java']",CASSANDRA-751
eb92a9fca76f51c91c9eebaddfd439897a14a6e0,"SSP doesn't cache seeds forever

Patch by brandonwilliams, reviewed by jbellis for CASSANDRA-7663",['DatabaseDescriptor.java'],CASSANDRA-766
41a85afe65e059662c3247de694481a405bc87b1,"switch to notification-based GCInspector
patch by Yuki Morishita, Brandon Williams, and jbellis for CASSANDRA-7638",['CassandraDaemon.java'],CASSANDRA-7638
5009ee31b933fcc5843417fd65ab9ff91bb74e73,"Add support for custom 2i validation
patch by Sergio Bossa and Andrés de la Peña for CASSANDRA-7575",['SelectStatement.java'],CASSANDRA-7575
4a9634a31ea7bbdf3b6c0173a94e6ab3911bc989,"Support connecting to ipv6 jmx with nodetool
patch by Robert Stupp; reviewed by jbellis for CASSANDRA-7669",['NodeProbe.java'],CASSANDRA-7669
d1c4d50ee05cb6be19d60c2e58a19b0e1fb93023,"Add 'nodetool sethintedhandoffthrottlekb'

patch by lyubent; reviewed by slebresne for CASSANDRA-7635","['DatabaseDescriptor.java', 'StorageService.java', 'NodeProbe.java']",CASSANDRA-7635
a21e655ebd4f7d63926f00ce6b2a86390c35dfb9,"Add cassandra.auto_bootstrap system property
patch by Joe Hohertz; reviewed by jbellis for CASSANDRA-7650",['DatabaseDescriptor.java'],CASSANDRA-7650
e0c4c6e60b682630ecc1285d4def1a652d9203dc,"CASSANDRA-7635, rebase for 2.1","['DatabaseDescriptor.java', 'StorageService.java', 'NodeProbe.java']",CASSANDRA-7635
6e6a6c39794a06dfdaf7c5499e58b532188e7896,"Avoid logging CompactionInterrupted at ERROR
patch by marcuse; reviewed by jbellis for CASSANDRA-7694",['CompactionManager.java'],CASSANDRA-7694
25411bf1d15a35bf17002cf7664173357c6dc6cf,"Support pure user-defined functions

Patch by Robert Stupp; reviewed by Tyler Hobbs for CASSANDRA-7395",['CassandraDaemon.java'],CASSANDRA-7395
a1348aa2986989eaaafdac3efa57fb15c9a54d7c,"Remove netty buffer ref-counting

Patch by tjake; reviewed by benedict for CASSANDRA-7735","['MessagingService.java', 'StorageProxy.java']",CASSANDRA-773
9be6576f24e52ca6553981976ac589bf6966e804,"Do not flush on truncate if durable_writes is false

Patch by Jeremiah Jordan; reviewed by tjake for CASSANDRA-7750",['ColumnFamilyStore.java'],CASSANDRA-775
f7e88033452ae2fee18a4fc4ec104d14bbddefbe,"Fix MS expiring map timeout for CAS messages

patch by kohlisankalp; reviewed by slebresne for CASSANDRA-7752",['DatabaseDescriptor.java'],CASSANDRA-775
6795b6ec607d58fe32216c15d4ce8d50f260eab7,"Add trace entries about concurrent range requests

Patch and review by Tyler Hobbs and Sylvain Lebresne for CASSANDRA-7599",['StorageProxy.java'],CASSANDRA-759
2738e86783490a6bb83273281e8c4c4dcb873a3d,"Clone token map outside of hot gossip loops
patch by rbranson; reviewed by jbellis for CASSANDRA-7758",['StorageService.java'],CASSANDRA-7758
3fe702825e882398052fa26b230861aac47a0671,"Remove duplicates from StorageService.getJoiningNodes
patch by jbellis; reviewed by ayeschenko for CASSANDRA-7478",['StorageService.java'],CASSANDRA-7478
254df46b19ea574084b9e5dd6810cdc403d16720,"Fix NPE at compaction leftover cleanup for dropped table

patch by yukim; reviewed by jbellis for CASSANDRA-7770",['CassandraDaemon.java'],CASSANDRA-777
23233b384aede963c883a937adf94859edbd7f02,"Invalidate all caches on table drop

patch by Aleksey Yeschenko; reviewed by Benedict Elliott Smith for
CASSANDRA-7561",['ColumnFamilyStore.java'],CASSANDRA-756
5db108c314fa5064669eefef8e5f6a52a1500b96,"Support list index operation with conditions

patch by slebresne; reviewed by thobbs for CASSANDRA-7499",['StorageProxy.java'],CASSANDRA-74
37f5175935a37ce2c005335c2f486efb827b6eba,"Anticompact sstables as groups

Patch by Russell Spitzer; reviewed by marcuse for CASSANDRA-6851",['CompactionManager.java'],CASSANDRA-685
5d4740c5841c9c3a8d6c24578c1c6fb512524321,"Always send Paxos commit to all replicas

patch by kohlisankalp; reviewed by slebresne for CASSANDRA-7479",['StorageProxy.java'],CASSANDRA-74
536a08c29773548203845ad562e278e899b35a4d,"Always send Paxos commit to all replicas

patch by kohlisankalp; reviewed by slebresne for CASSANDRA-7479",['StorageProxy.java'],CASSANDRA-74
20150727b49b5c4f2c5b35fd17b908054a5fd2d5,"Always reject inequality on the partition key without token()

patch by blerer; reviewed by slebresne for CASSANDRA-7722",['SelectStatement.java'],CASSANDRA-772
3d5f3a659695212b4a6dbde6cb5a07a2bea1aca0,"Support non-equals conditions for LWT

Patch by Tyler Hobbs; review by Sylvain Lebresne for CASSANDRA-6839",['SelectStatement.java'],CASSANDRA-6839
44fa12ec435451710cf37463820b708ea637993a,"UDF cleanups

patch by slebresne; reviewed by thobbs for CASSANDRA-7809",['CassandraDaemon.java'],CASSANDRA-780
3b3afb35cd20636c937ab953f497ee7193ab1ffc,"Fix failure to stream ranges when moving

Patch by Tyler Hobbs; reviewed by Yuki Morishita for CASSANDRA-7836",['StorageService.java'],CASSANDRA-783
8bef2609abf32e9524c3aa6c89e5f2d5b381efb6,"Don't allow marking already compacted sstables as compacting.

Patch by marcuse; reviewed by yukim for CASSANDRA-7145",['SSTableReader.java'],CASSANDRA-71
aae9b9101c61d914e0ceb7e39f88d688c986af18,"Don't allow mixed multi/single column relations

Patch by Benjamin Lerer; reviewed by Tyler Hobbs for CASSANDRA-7711",['SelectStatement.java'],CASSANDRA-771
45014886e89e5bd47bf2f4c9871391d77702ad82,"Don't expose internal classes over JMX

Patch by marcuse; reviewed by slebresne for CASSANDRA-7879","['CompactionManager.java', 'StorageService.java', 'NodeProbe.java']",CASSANDRA-78
46ef9628fa4035c26d81c4a070ebd270e59e5520,"Make repair no-op when RF=1

patch by yukim; reviewed by krummas for CASSANDRA-7864",['StorageService.java'],CASSANDRA-786
838151caba98f88ff583e01bad087d4ead4a764d,"Fixed handling of non-intersecting ranges in anticompaction

patch by Mikhail Stepura; reviewed by Yuki Morishita for CASSANDRA-7892",['CompactionManager.java'],CASSANDRA-789
b867050270408ed6cc77c03d78d75cce9799e38e,"Introduce new append-only concurrent collection, Accumulator, and use for AbstractRowResolver.replies

patch by benedict; reviewed by mishail for CASSANDRA-7873",['StorageProxy.java'],CASSANDRA-78
1fc8899e23042fc8d9d7c2c11453db370fdcc574,"remove non essential @Inline calls

patch by tjake; reviewed by belliottsmith for CASSANDRA-7736",['StorageProxy.java'],CASSANDRA-773
169ec3db8c78dbce103721c48827ee5e32490ff9,"Don't try to shutdown client servers if they don't exist.

Patch by Steve Nelson, reviewed by brandonwilliams for CASSANDRA-7889",['StorageService.java'],CASSANDRA-78
d002c7edc58b3a01e57392eb4f5aab367b1a5512,"Don't output nonsense ownership without a keyspace

Patch by Steven Nelson, reviewed by brandonwilliams for CASSANDRA-7173",['StorageService.java'],CASSANDRA-717
094aa8ef2be1f1c832b6baa7e2f25a1f220b279e,"Don't allow simultaneous bootstrap when cassandra.consistent.rangemovement is true

Patch by brandonwilliams, reviewed by tjake for CASSANDRA-7069",['StorageService.java'],CASSANDRA-706
028880e74ceef57b33b858fbd78d8aa9ac3b9680,"Use ThreadLocalRandom and remove FBUtilities.threadLocalRandom

patch by benedict; reviewed by tjake for CASSANDRA-7934",['StorageProxy.java'],CASSANDRA-79
125b4642db63a37c560dec4615ea04662c6e45ef,"Make repair -pr work with -local

patch by Paulo Motta; reviewed by yukim for CASSANDRA-7450",['StorageService.java'],CASSANDRA-7450
9553dae93ba328f3538b213051d180c21717c158,"Support IN clause for any clustering column

Patch by Benjamin Lerer; reviewed by Tyler Hobbs for CASSANDRA-4762",['SelectStatement.java'],CASSANDRA-47
a337336013eb1efabe709844f1a7755d54b746a8,"Make assassinate a first class command.

Patch by brandonwilliams, reviewed by thobbs for CASSANDRA-7935",['NodeProbe.java'],CASSANDRA-79
549f035b925d6b49400667401bef96baaceb31fd,"Allow permissions cache to be set via JMX

Patch by brandonwilliams, reviewed by aleksey for CASSANDRA-7968",['DatabaseDescriptor.java'],CASSANDRA-79
6198a756338a6101cd0787bd3774ad86b56d4fa5,"Validate token() args are in partition key order

Patch by Benjamin Lerer; reviewed by Tyler Hobbs for CASSANDRA-6075",['SelectStatement.java'],CASSANDRA-6075
c5c0585b4b5a1bad22ced00e01cc90eed8448ce7,"Validate token() args are in partition key order

Patch by Benjamin Lerer; reviewed by Tyler Hobbs for CASSANDRA-6075",['SelectStatement.java'],CASSANDRA-6075
0e831007760bffced8687f51b99525b650d7e193,"Fix resource leak in event of corrupt sstable

patch by benedict; review by yukim for CASSANDRA-7932",['CompactionManager.java'],CASSANDRA-79
62db20a779fac3235c0e4dbade8c3d340d3c310b,"CrcCheckChance should adjust based on live CFMetadata not sstable metadata

patch by tjake; reviewed by Jason Brown for CASSANDRA-7978",['SSTableReader.java'],CASSANDRA-7978
b1166c09983b1678cbc4b241f1da860930c571a5,"Fix CASSANDRA-6075

patch by Aleksey Yeschenko and Benjamin Lerer",['SelectStatement.java'],CASSANDRA-6075
6b8b8e0f924b53b9f99854f88ff9ba84073cb295,"Ignore fat clients when checking for endpoint collision

Patch by brandonwilliams, reviewed by tjake for CASSANDRA-7939",['StorageService.java'],CASSANDRA-79
3ece6f2399fa15c97d889c5d43b4a7457825e8e1,"Ignore fat clients when checking for endpoint collision

Patch by brandonwilliams, reviewed by tjake for CASSANDRA-7939",['StorageService.java'],CASSANDRA-79
aa7794c83fb2a876ce6613ba573cc4fd7472dc95,"Fix possible infinite loop in create repair range

patch by Jimmy Mårdell; reviewed by yukim for CASSANDRA-7983",['StorageService.java'],CASSANDRA-798
ada8d8b60b61653112073538a6335bb30027838a,"Fail on very large batch sizes
patch by Carl Yeksigian; reviewed by Sankalp Kohli for CASSANDRA-8011","['Config.java', 'DatabaseDescriptor.java', 'StorageService.java']",CASSANDRA-8011
dbb1fa5690ab3d9d26f7406910e92c6294108041,"Fix for live CFMetadata on SecondaryIndexes

Patch by tjake; reviewed by carl yeksigian for CASSANDRA-8027",['SSTableReader.java'],CASSANDRA-8027
e68f52b8d163ce0a9409ba23fd520f28e12b2a48,"Fix for live CFMetadata on SecondaryIndexes

Patch by tjake; reviewed by carl yeksigian for CASSANDRA-8027",['SSTableReader.java'],CASSANDRA-8027
6eec29ed80de11e820dfcb0f3b3812553dd14246,"Do not exit nodetool repair when receiving JMX NOTIF_LOST

patch by yukim; reviewed by krummas for CASSANDRA-7909",['NodeProbe.java'],CASSANDRA-79
0cad81aeb9ddaf5dad8b2ab9c6ff6955402c9310,"Add support for aggregation functions

patch by blerer; reviewed by slebresne for CASSANDRA-4914",['SelectStatement.java'],CASSANDRA-491
e70f4f81a223f6bad9823673b770581cbfcda34c,"Don't reset nodes' versions when closing IncomingTcpConnections

patch by Aleksey Yeschenko; reviewed by Marcus Eriksson for
CASSANDRA-7734",['MessagingService.java'],CASSANDRA-773
87cbcc0fc1d0fc0375332d77b252f4e0d7b95f80,"Schedule fat client schema pull on join

patch by Oleg Anastasyev; reviewed by Aleksey Yeschenko for
CASSANDRA-7993",['StorageService.java'],CASSANDRA-799
861c4cf2de9075c721945fb7ef84a23030a4f35a,"Integrate Sigar library and add basic OS performance checks on startup

Patch by Amit Kumar and Josh McKenzie; reviewed by tjake for (CASSANDRA-7838)",['CassandraDaemon.java'],CASSANDRA-783
0249363e89e4b860c9486816445cea360380f2ea,"Fix requests with skipMetadata=false returning no metadata

patch by slebresne; reviewed by thobbs for CASSANDRA-8054",['SelectStatement.java'],CASSANDRA-805
6801cb0415f40d6be1333262ae95befd8abd9175,"Remove fat client mode

Patch by brandonwilliams, reviewed by Joshua McKenzie for CASSANDRA-7820","['Config.java', 'DatabaseDescriptor.java', 'SSTableReader.java', 'StorageService.java']",CASSANDRA-782
027006dcb0931e5b93f5378494831aadc3baa809,"Allow CassandraDaemon to be run as a managed service

Patch by Heiko Braun, reviewed by brandonwilliams for CASSANDRA-7997","['DatabaseDescriptor.java', 'CassandraDaemon.java', 'StorageService.java']",CASSANDRA-799
98bcf40226db7c8dbafa6eacee9ce5ef3feaeb1b,"Fix hint replay with many accumulated expired hints

patch by Aleksey Yeschenko; reviewed by Jonathan Ellis for
CASSANDRA-6998",['StorageService.java'],CASSANDRA-699
e916dff8ba032d878ad4435eb7175c6a56f79ef4,"Force batchlog replay before decommissioning a node

patch by Branimir Lambov; reviewed by Aleksey Yeschenko for
CASSANDRA-7446",['StorageService.java'],CASSANDRA-744
b353aa34e31c1388fe64a560413c855535af3665,apply CASSANDRA-8027 to cassandra-2.0 branch,['SSTableReader.java'],CASSANDRA-8027
0368e97ee4a807cb832a90c590ae5c65a98730c1,"Extend Descriptor to include a format value and refactor reader/writer apis

patch by tjake; reviewed by Marcus Eriksson for CASSANDRA-7443","['DatabaseDescriptor.java', 'ColumnFamilyStore.java', 'CompactionManager.java', 'SSTableReader.java', 'MessagingService.java']",CASSANDRA-744
d4df271f754ac4d5afd785d4043ccaaeb907a6ad,"Add 'die' policy for commit log and disk failure

patch by John Sumsion and Josh McKenzie, reviewed by blerer for CASSANDRA-7927",['Config.java'],CASSANDRA-79
f25da979f605d2484042e275284d55ce7d6f9142,"Shutdown JVM on file descriptor exhaustion

patch by jmckenzie, reviewed by marcuse for CASSANDRA-7579","['DatabaseDescriptor.java', 'ColumnFamilyStore.java']",CASSANDRA-7579
e60a06cc866e5e85d3e58f25b98f8c048d07ad24,"Mark sstables as repaired after full repair

Patch by marcuse; reviewed by yukim for CASSANDRA-7586","['ColumnFamilyStore.java', 'CompactionManager.java', 'StorageService.java']",CASSANDRA-7586
9c316e7858f6dbf9df892aff78431044aa104ed9,"Make sure unfinished compaction files are removed.

Patch by marcuse; reviewed by yukim for CASSANDRA-8124",['SSTableReader.java'],CASSANDRA-812
5160c916c90886f69023ddba0078a624e5cf202d,"Refactor how we track live size

Patch by marcuse; reviewed by yukim for CASSANDRA-7852",['CompactionManager.java'],CASSANDRA-78
5548bf45e9b2cc61cbc131022b3df10924d88a95,"Improve client notification that nodes are ready for requests

Patch by Brandon Williams, reviewed by thobbs for CASSANDRA-7510",['StorageService.java'],CASSANDRA-751
ad84e4d7ee02f2ae5f45d5d5d2cb50c6b10f3836,"Clean up generics in dht package

Patch by blambov, reviewed by jmckenzie for CASSANDRA-8171","['DatabaseDescriptor.java', 'SelectStatement.java', 'StorageProxy.java']",CASSANDRA-817
83d4762a6d6c28c792fadc1d7f228600097d924f,"Add 'nodetool statusgossip'

Patch by Jan Karlsson, reviewed by Brandon Williams for CASSANDRA-8125","['StorageService.java', 'NodeProbe.java']",CASSANDRA-812
fe8e92f8f1ff3adec119c8eb219e024886561196,"Add 'nodetool statusgossip'

Patch by Jan Karlsson, reviewed by Brandon Williams for CASSANDRA-8125","['StorageService.java', 'NodeProbe.java']",CASSANDRA-812
e019760783e4d4ebf2d3ed60c33e7e63c226fa71,"Add column update delta histogram

Patch by Sankalp Kohli, review by jmckenzie for CASSANDRA-7979",['ColumnFamilyStore.java'],CASSANDRA-79
5acc7a9ed72f0862cc87927014e8de131826cd23,"Add column update delta histogram (2.1)

Patch by Sankalp Kohli, review by jmckenzie for CASSANDRA-7979",['ColumnFamilyStore.java'],CASSANDRA-79
11e657189addf1a7da3c5f32719f1cedbcf3d2e3,"Fix non-text comparator col names in cql3 queries

Patch by Tyler Hobbs; reviewed by Aleksey Yeschenko for CASSANDRA-8178",['SelectStatement.java'],CASSANDRA-817
85ea37356e666c2780294bbd29daa89a32ebf333,"Make paxos reuse the timestamp generation of normal operation

patch by slebresne; reviewed by iamaleksey for CASSANDRA-7801","['SelectStatement.java', 'StorageProxy.java']",CASSANDRA-780
ee55f361b76f9ce7dd2a21a0ff4e80da931c77d2,"Support for frozen collections

Patch by Tyler Hobbs; reviewed by Sylvain Lebresne for CASSANDRA-7859",['SelectStatement.java'],CASSANDRA-78
b2808b1dcea1158511421f947660f03d583e84b0,"Wait for all repair sessions to finish

patch by yukim; reviewed by krummas for CASSANDRA-8208",['StorageService.java'],CASSANDRA-820
b4d7f3bed0687b449f6a275d9dd675e25d794aeb,"Deal with conflicts between system functions and UDFs

patch by Robert Stupp; reviewed by Benjamin Lerer for CASSANDRA-7813",['SelectStatement.java'],CASSANDRA-781
4397c34476070ea15ee0d2b9c625887a8b08b622,"Centralize shared executors

patch by Sam Tunnicliffe; reviewed by Aleksey Yeschenko for
CASSANDRA-8055","['ColumnFamilyStore.java', 'SSTableReader.java', 'MessagingService.java', 'CassandraDaemon.java', 'StorageService.java']",CASSANDRA-805
1bb2dd906c1da04be602aa1cec988c4e15bf1ffc,"Fix size calculations for prepared statements

Patch by Benjamin Lerer; reviewed by Dave Brosius for CASSANDRA-8231",['SelectStatement.java'],CASSANDRA-8231
41469ecf6a27e94441f96ef905ed3b5354c23987,"Add DC-aware sequential repair

patch by Jimmy Mårdell; reviewed by yukim for CASSANDRA-8193","['StorageService.java', 'NodeProbe.java']",CASSANDRA-819
8b5cf64043e2d002fdb91921319110911e332042,Backport CASSANDRA-7386,"['ColumnFamilyStore.java', 'CompactionManager.java', 'StorageService.java']",CASSANDRA-7386
794d68b51b77c2a3cb09374010b6f84231ead604,"Support for UDTs, tuples, and collections in UDFs

Patch by Robert Stupp; reviewed by Tyler Hobbs for CASSANDRA-7563",['SelectStatement.java'],CASSANDRA-756
7a14a77f2cbe2ce10ac35d5853ddf9496a86e16e,"Expose off-heap memory usage stats

patch by Benjamin Lerer; reviewed by Aleksey Yeschenko for
CASSANDRA-7897","['ColumnFamilyStore.java', 'SSTableReader.java']",CASSANDRA-789
54b4b99e1e12328005df51feb71448a320a9b7d6,"Fix undeclared throwable exception while executing 'nodetool netstats localhost'

Patch by Vishal Mehta and Carl Yeksigian, reviewed by Carl Yeksigian for
CASSANDRA-8122","['StorageService.java', 'NodeProbe.java']",CASSANDRA-812
65a7088e71061b876e9cd51140f31c92ded92777,"Refactor SelectStatement and Restrictions

Patch by Benjamin Lerer; reviewed by Tyler Hobbs for CASSANDRA-7981",['SelectStatement.java'],CASSANDRA-798
4030088ec1df44a666ce73306eae5daf664b25ab,"cancel latency-sampling task when CF is dropped
patch by jbellis; reviewed by ayeschenko for CASSANDRA-8401",['ColumnFamilyStore.java'],CASSANDRA-8401
f5866ca2bac8ce530bb4e20832ff61e622206815,"Add repair tracing

Patch by Ben Chan; reviewed by jmckenzie for CASSANDRA-5483","['Config.java', 'DatabaseDescriptor.java', 'StorageService.java', 'NodeProbe.java']",CASSANDRA-548
773a38f79c30a0e270c46de7bc6430c835e5e995,"Reduce maxHintsInProgress
patch by jbellis; reviewed by jasobrown for CASSANDRA-8415",['StorageProxy.java'],CASSANDRA-8415
451c514a3a02f4e889f040176453beefbcd75843,"Fix error message on read repair timeouts

patch by Sam Tunnicliffe; reviewed by Aleksey Yeschenko for
CASSANDRA-7947",['StorageProxy.java'],CASSANDRA-79
6d8862b00ed60a24387beb642609c03fcee095e9,"Clean up IsWindows check, add hasProc check

Patch by Blake Eggleston; reviewed by jmckenzie for CASSANDRA-8452","['CassandraDaemon.java', 'StorageService.java']",CASSANDRA-8452
574e2652ef1c5bc8813ae48ebfe785424795e7b5,merge fixes for CASSANDRA-8452,"['DatabaseDescriptor.java', 'StorageService.java']",CASSANDRA-8452
987191418849191258519464665223f48620920c,"Disable mmap on Windows (2.1 branch)

Patch by jmckenzie; reviewed by belliottsmith for CASSANDRA-6993",['DatabaseDescriptor.java'],CASSANDRA-6993
c45ed1714eaa1536f8c72d355d2831e4aa04a53b,"Run major compactions for repaired/unrepaired in parallel

Patch by marcuse; reviewed by belliottsmith for CASSANDRA-8510",['CompactionManager.java'],CASSANDRA-851
621899355a23eca6c503aa2ced2e944ff6a5fe66,"Fix paging with multi-partition IN queries

patch by thobbs; reviewed by slebresne for CASSANDRA-8408",['SelectStatement.java'],CASSANDRA-840
5f54285e9e39833b6bc01317fd74b8bd9b408842,"Move MeteredFlusher to its own thread

patch by Aleksey Yeschenko; reviewed by Sam Tunnicliffe for
CASSANDRA-8485",['CassandraDaemon.java'],CASSANDRA-848
e20810c7bdf81b2ea225d1356ac3237994fb5349,"Remove C* specific class from JMX API

This is follow up for CASSANDRA-8193","['StorageService.java', 'NodeProbe.java']",CASSANDRA-819
e750ab238e07daa61180d2451ba90f819a4cf5a1,"Introduce background cache refreshing to permissions cache

patch by Sam Tunnicliffe; reviewed by Aleksey Yeschenko for
CASSANDRA-8194","['Config.java', 'DatabaseDescriptor.java']",CASSANDRA-819
c6525da86eb1ac668206553336056f90e7bfcdaa,"Add ReadFailureException, better TombstoneOE logging

Patch by Christian Spriegel; reviewed by Tyler Hobbs for CASSANDRA-7886",['StorageProxy.java'],CASSANDRA-78
879b694d346e6442c9508d8d8a48e6e71fbcd25b,"Introduce role based access control

patch by Sam Tunnicliffe; reviewed by Aleksey Yeschenko for
CASSANDRA-7653","['Config.java', 'DatabaseDescriptor.java', 'StorageService.java']",CASSANDRA-765
61bd68885e1a40a8c40522a73bf9d269b58868e9,"Fix LWT requiring all nodes for CAS

patch by Anthony Cozzie; reviewed by Aleksey Yeschenko for
CASSANDRA-8640",['StorageProxy.java'],CASSANDRA-8640
ce207cba413381986324f2c8edad9e090e5be5b1,Ninja-fix CASSANDRA-8640,['StorageProxy.java'],CASSANDRA-8640
5a849764791f7bedd737666a48b53e536f9816ab,"Expose EstimatedHistogram metrics for range slices

patch by Sam Tunnicliffe; reviewed by Aleksey Yeschenko for
CASSANDRA-8627",['ColumnFamilyStore.java'],CASSANDRA-862
faf91818b46fb51ed576664a1119315e7b7c3383,"Add tooling to detect hot partitions

Patch by Chris Lohfink, reviewed by brandonwilliams for CASSANDRA-7974","['ColumnFamilyStore.java', 'NodeProbe.java']",CASSANDRA-79
dfd78d0e90b9995872b00f6f33afc180f2b7cba1,"Serializing Row cache alternative, fully off heap

Patch by Robert Stupp, reviewed by Ariel Weisberg for CASSANDRA-7438","['Config.java', 'DatabaseDescriptor.java', 'ColumnFamilyStore.java']",CASSANDRA-74
2bf63f61e33587a8ba94fce3a1433e8cd866d1f0,"Do not write commitlog from standalone tools

patch by yukim; reviewed by Tyler Hobbs for CASSANDRA-8616",['DatabaseDescriptor.java'],CASSANDRA-861
c468c8b4369c76612a1fc821e8e77fe1da8b8011,"fix ArrayIndexOutOfBoundsException in nodetool cfhistograms

Patch by Benjamin Lerer, reviewed by jbellis for CASSANDRA-8514",['NodeProbe.java'],CASSANDRA-851
3e5edb82c73b7b7c6e1d1e970fb764c3e3158da6,"rpc_interface and listen_interface generate NPE on startup when specified interface doesn't exist

Patch by Ariel Weisberg; reviewed by Robert Stupp for CASSANDRA-8677",['DatabaseDescriptor.java'],CASSANDRA-8677
c75ee4160cb8fcdf47c90bfce8bf0d861f32d268,"Safer Resource Management

patch by benedict; review by marcuse for CASSANDRA-7705","['ColumnFamilyStore.java', 'CompactionManager.java', 'SSTableReader.java']",CASSANDRA-770
8896a70b015102c212d0a27ed1f4e1f0fabe85c4,"Upgrade metrics library and remove depricated metrics

Patch by tjake; reviewed by aleksey for CASSANDRA-5657","['ColumnFamilyStore.java', 'CompactionManager.java', 'MessagingService.java', 'CassandraDaemon.java', 'StorageProxy.java', 'StorageService.java', 'NodeProbe.java']",CASSANDRA-565
3ad0d3a8f2ff4a2f5207b47620b52c192f4e5d82,"Stop compactions before exiting offline tools

Patch by marcuse; reviewed by yukim for CASSANDRA-8623",['CompactionManager.java'],CASSANDRA-862
e60089db08c7675dd507aa668bff862d437382d0,"Write partition size estimates into a system table

patch by Aleksey Yeschenko; reviewed by Piotr Kołaczkowski for
CASSANDRA-7688",['CassandraDaemon.java'],CASSANDRA-7688
fd6f9c6f9c15ab28d0db0edef1f84faaa7ea42c5,Disable CASSANDRA-7688 until DT is fixed,['CassandraDaemon.java'],CASSANDRA-7688
97da271b29941596da7b401c2ed7352de111dc10,"Re-enable CASSANDRA-7688

- properly handle empty intervalTree in DT.View#sstablesInBounds
- switch gc gs to 0 for system.size_estimates table
- add a -D param to alter the estimates update interval
- log the duration of the estimation process",['CassandraDaemon.java'],CASSANDRA-7688
9649594c761dbb72e58ddd71a10f0794378337ca,"Fix multicolumn relations with indexes on some clustering cols

Patch by Benjamin Lerer; reviewed by Tyler Hobbs for CASSANDRA-8275",['SelectStatement.java'],CASSANDRA-827
0ced7a345cf5b5dd7da27f7dfb51aad933b4f21c,"Ensure SSTableReader.last corresponds exactly with the file end

patch by benedict; reviewed by marcus for CASSANDRA-8750",['SSTableReader.java'],CASSANDRA-8750
18d8f26ddd556d6b689a7460053c1518a86d7288,"Evaluate MurmurHash of Token once per query

patch by branimir; reviewed by benedict for CASSANDRA-7096",['SSTableReader.java'],CASSANDRA-709
0d2ec11c7e0abfb84d872289af6d3ac386cf381f,"use preloaded jemalloc w/ Unsafe

Patch by Robert Stupp; Reviewed by Ariel Weisberg for CASSANDRA-8714","['Config.java', 'DatabaseDescriptor.java']",CASSANDRA-8714
90a012a1fe29edbb70de30d5f683e10cc27e1602,"Fix mixed single and multi-column relation support

Patch by Benjamin Lerer; reviewed by Tyler Hobbs for CASSANDRA-8613",['SelectStatement.java'],CASSANDRA-861
e8fbfc0822db4f7635549e5f6c45e103562d0c0c,"Add nodetool statushandoff/statusbackup

patch by Prajakta Bhosale; reviewed by yukim for CASSANDRA-8912",['NodeProbe.java'],CASSANDRA-891
4adb9814639d6e4225105e0c364044fac8b4b84d,"Generalize progress reporting

patch by yukim; reviewed by Josh McKenzie for CASSANDRA-8901","['StorageService.java', 'NodeProbe.java']",CASSANDRA-890
dca37a612cfba1b0eae07a5dd4f16a37407a2a51,"Indicate partition key cols in PREPARED responses

Patch by Tyler Hobbs; reviewed by Benjamin Lerer for CASSANDRA-7660",['SelectStatement.java'],CASSANDRA-7660
9caf0457ad8920788506f902ce4d9c130c881031,"Allow invalidating permissions and cache time

Patch by brandonwilliams reviewed by aleksey for CASSANDRA-8722","['Config.java', 'DatabaseDescriptor.java']",CASSANDRA-872
c9a6d7ce05ff75412d5f40c740b33b33a7e813a0,"remove BINARY from DROPPABLE_VERBS
patch by dbrosius reviewed by ayeschenko for CASSANDRA-8976",['MessagingService.java'],CASSANDRA-8976
21bdf8700601f8150e8c13e0b4f71e061822c802,"nodetool command to validate all sstables in a node

patch by jeff jirsa; reviewed by branimir for CASSANDRA-5791","['ColumnFamilyStore.java', 'CompactionManager.java', 'StorageService.java', 'NodeProbe.java']",CASSANDRA-579
144644bbf77a546c45db384e2dbc18e13f65c9ce,"Partition intra-cluster message streams by size, not type

patch by ariel; reviewed by benedict for CASSANDRA-8789",['MessagingService.java'],CASSANDRA-878
521b36311ad23f3defd6abf36becda61388add9c,"Use correct bounds for page cache eviction of compressed files

patch by benedict; reviewed by marcus for CASSANDRA-8746",['SSTableReader.java'],CASSANDRA-8746
e8276aa539ae618a41acb8b0250886e773b73ef3,"IndexSummary effective interval is a guideline, not a rule

patch by benedict; reviewed by tyler for CASSANDRA-8993",['SSTableReader.java'],CASSANDRA-8993
